store_id,store_name,city,state,region,store_type
377,"Deo, Sagar and Chandran Store",Sikar,Punjab,North,Pop‑up
378,Sarraf LLC Store,Jabalpur,Goa,West,Online
379,Sibal Group Outlet,Ambattur,Gujarat,West,Flagship
380,Sundaram-Virk Shop,Bhalswa Jahangir Pur,Chhattisgarh,Central,Flagship
381,"Badal, Dayal and Gandhi Outlet",Ramgarh,Jharkhand,East,Outlet
382,Kanda Group Store,Navi Mumbai,Gujarat,West,Outlet
383,"Buch, D’Alia and Ganesh Outlet",Tiruppur,Rajasthan,North,Online
384,Chawla PLC Shop,Miryalaguda,Uttar Pradesh,Central,Online
385,"Issac, Baria and Kamdar Outlet",Tiruvottiyur,Chhattisgarh,Central,Flagship
386,"D’Alia, Borah and Atwal Store",Raiganj,Madhya Pradesh,West,Flagship
387,D’Alia Group Outlet,Mira-Bhayandar,Maharashtra,West,Online
388,Varughese-Raju Outlet,Jodhpur,Uttar Pradesh,Central,Pop‑up
389,"Soni, Taneja and Goyal Shop",Durgapur,Maharashtra,West,Online
390,"Gulati, Aurora and Venkataraman Shop",Jaipur,Himachal Pradesh,North,Pop‑up
391,Issac LLC Shop,Kozhikode,Uttar Pradesh,Central,Flagship
392,Madan-Gour Store,Vijayanagaram,Kerala,South,Pop‑up
393,Deshmukh LLC Market,Bettiah,Goa,West,Mall
394,Raman-Bakshi Store,Kolkata,Chhattisgarh,Central,Mall
395,Randhawa-Sunder Shop,Patna,Odisha,East,Mall
396,Chaudhary-Brar Market,Bikaner,Goa,West,Mall
397,Dyal LLC Market,Bikaner,Bihar,East,Flagship
398,"Randhawa, Bajaj and Biswas Store",Yamunanagar,Andhra Pradesh,South,Mall
399,Balay-Sangha Market,Pallavaram,Lakshadweep,South,Flagship
400,"Bawa, Jha and Amble Outlet",Lucknow,Bihar,East,Online
401,Rajan Inc Market,Karaikudi,Chhattisgarh,Central,Mall
402,Ghosh-Chandran Market,Morbi,Pondicherry,South,Mall
403,Wadhwa Inc Outlet,Bilaspur,Andhra Pradesh,South,Pop‑up
404,Tara LLC Shop,Purnia,West Bengal,East,Online
405,Upadhyay Ltd Store,Gaya,Maharashtra,West,Outlet
406,"Rege, Randhawa and Bhakta Market",Jhansi,Lakshadweep,South,Mall
407,"Kalita, Sidhu and Dyal Market",Coimbatore,Odisha,East,Outlet
408,Khalsa PLC Store,Kishanganj,Punjab,North,Online
409,Golla-Basu Outlet,Bhilai,Punjab,North,Mall
410,Yogi-Karpe Store,Nagaon,Chhattisgarh,Central,Outlet
411,Bhavsar and Sons Shop,Jamshedpur,Sikkim,East,Pop‑up
412,Lata and Sons Store,Barasat,Uttar Pradesh,Central,Flagship
413,Dara Inc Store,Berhampur,Goa,West,Pop‑up
414,Gade-Mahajan Shop,Noida,Uttar Pradesh,Central,Mall
415,Chahal-Goswami Store,Gwalior,Madhya Pradesh,Central,Flagship
416,Bakshi Ltd Store,Surendranagar Dudhrej,Haryana,North,Outlet
417,Lall-Walla Outlet,Gwalior,Telangana,South,Flagship
418,Virk-Bhat Outlet,Kolkata,Gujarat,West,Pop‑up
419,Hora-Kaul Outlet,Bally,Maharashtra,West,Outlet
420,Buch and Sons Shop,Bidar,Delhi,North,Flagship
421,Dora Group Market,Gurgaon,Uttar Pradesh,Central,Flagship
422,Bajwa Ltd Store,Solapur,Lakshadweep,South,Pop‑up
423,Tara-Kant Market,Motihari,Uttar Pradesh,Central,Flagship
424,"Roy, Jaggi and Kar Store",Ramagundam,West Bengal,East,Mall
425,"Bhargava, Bansal and Varghese Shop",Surat,Delhi,North,Flagship
426,"Bhatnagar, Balakrishnan and Iyer Outlet",Sikar,Chhattisgarh,Central,Mall
427,Batta-Lad Market,Durgapur,Maharashtra,West,Flagship
428,"Walla, Thakur and Mahal Shop",Salem,Maharashtra,West,Pop‑up
429,Arora Ltd Outlet,Buxar,Karnataka,South,Outlet
430,"Batta, Varughese and Kalla Outlet",Allahabad,Kerala,South,Outlet
431,Sarin-Manda Outlet,Madhyamgram,Madhya Pradesh,West,Pop‑up
432,Savant-Uppal Store,Durg,Rajasthan,North,Mall
433,"Warrior, Jha and Anand Store",Phagwara,Telangana,South,Mall
434,"Goda, Dutt and Salvi Market",Danapur,Karnataka,South,Flagship
435,Bedi PLC Outlet,Tiruppur,Kerala,South,Mall
436,"Anne, Bakshi and Lanka Shop",Rourkela,Rajasthan,North,Flagship
437,"Chaudhuri, Shroff and Bhandari Market",Chapra,Sikkim,East,Outlet
438,Golla-Dhingra Store,Mehsana,Rajasthan,North,Pop‑up
439,Banik Ltd Store,Ballia,Uttar Pradesh,Central,Outlet
440,Ghose-Kashyap Market,Nagpur,Sikkim,East,Pop‑up
441,"Sodhi, Karnik and Kari Shop",Jamshedpur,Madhya Pradesh,Central,Flagship
442,Dani-Kata Store,Silchar,Madhya Pradesh,Central,Flagship
443,"Dixit, Dara and Guha Outlet",Katihar,Uttar Pradesh,Central,Flagship
444,"Jhaveri, Dhaliwal and Anand Outlet",Bathinda,Uttar Pradesh,Central,Online
445,Arya-Bajwa Market,Anand,Jharkhand,East,Flagship
446,Bains and Sons Shop,Kalyan-Dombivli,Madhya Pradesh,Central,Pop‑up
447,Sekhon Group Outlet,Medininagar,Chhattisgarh,Central,Mall
448,Chaudhary-Sharaf Store,Pimpri-Chinchwad,West Bengal,East,Mall
449,Suresh Ltd Outlet,Malegaon,Bihar,East,Mall
450,Atwal Group Store,Akola,Delhi,North,Pop‑up
451,Gupta LLC Store,Khora ,West Bengal,East,Online
452,"Sami, Andra and Sawhney Store",Maheshtala,Andhra Pradesh,South,Flagship
453,Kadakia Ltd Shop,Chinsurah,Himachal Pradesh,North,Online
454,"Guha, Bhat and Gole Outlet",Guwahati,Pondicherry,South,Online
455,Chanda-Hayre Store,Nashik,Tamil Nadu,South,Outlet
456,"Sodhi, Grover and Uppal Store",Ambattur,Delhi,North,Online
457,Saini Ltd Shop,Mango,Telangana,South,Flagship
458,"Bassi, Khanna and Kant Shop",Khammam,Odisha,East,Mall
459,"Madan, Lad and Ravel Shop",Anantapur,Andhra Pradesh,South,Pop‑up
460,Bhardwaj-Sani Store,Munger,Chhattisgarh,Central,Outlet
461,Acharya and Sons Store,Ballia,Chhattisgarh,Central,Online
462,"Suri, Sachdeva and Sahni Shop",Malegaon,Goa,West,Mall
463,Gaba-Bala Store,Bilaspur,Odisha,East,Outlet
464,Golla-Choudhary Shop,Bhilwara,Jharkhand,East,Online
465,Loke LLC Market,Kozhikode,Jharkhand,East,Mall
466,Varkey Ltd Market,Arrah,Tamil Nadu,South,Flagship
467,Thakkar-Dara Shop,Nangloi Jat,Sikkim,East,Mall
468,Dhillon and Sons Outlet,Madanapalle,Haryana,North,Pop‑up
469,Bains-Chopra Shop,Phagwara,Uttarakhand,North,Mall
470,Barman PLC Shop,Visakhapatnam,Haryana,North,Pop‑up
471,"Mane, Wason and Ben Store",Jaipur,Madhya Pradesh,Central,Flagship
472,Khanna Inc Shop,Nangloi Jat,Jharkhand,East,Online
473,Kara PLC Shop,Purnia,Rajasthan,North,Outlet
474,Walia Group Market,Dhule,Delhi,North,Pop‑up
475,Madan Group Shop,Saharsa,Haryana,North,Pop‑up
476,Golla PLC Outlet,Bharatpur,Andhra Pradesh,South,Online
477,Taneja Ltd Outlet,Salem,Goa,West,Outlet
478,Hora Ltd Shop,Chandrapur,Haryana,North,Mall
479,Dave LLC Shop,Bathinda,Madhya Pradesh,West,Mall
480,"Madan, Devan and Basak Market",Hazaribagh,Madhya Pradesh,Central,Online
481,Yadav-Samra Outlet,Shimoga,Uttar Pradesh,Central,Outlet
482,"Raju, Agarwal and Guha Market",Akola,Pondicherry,South,Outlet
483,Saha-Solanki Shop,Gandhidham,Uttar Pradesh,Central,Pop‑up
484,Dada-Bhargava Store,Sikar,Pondicherry,South,Outlet
485,Chana-Rajagopal Outlet,Kavali,Bihar,East,Flagship
486,Sood-Ram Shop,Pune,Chhattisgarh,Central,Online
487,Vyas LLC Outlet,Bhusawal,Jammu & Kashmir,North,Online
488,Sehgal-Roy Shop,Ratlam,Maharashtra,West,Pop‑up
489,"Ben, Ramakrishnan and Gandhi Shop",Bhagalpur,Madhya Pradesh,Central,Online
490,Sood Inc Store,Sambhal,Uttar Pradesh,Central,Outlet
491,Bhakta-Sanghvi Store,Coimbatore,Chhattisgarh,Central,Online
492,"Kamdar, Mallick and Shenoy Outlet",Kurnool,Uttar Pradesh,Central,Pop‑up
493,Setty-Hans Market,Madurai,Madhya Pradesh,Central,Online
494,"Raval, Kala and Raju Outlet",Guna,Sikkim,East,Pop‑up
495,Vyas-Yogi Shop,Jabalpur,Jharkhand,East,Mall
496,"Bedi, Sangha and Gade Outlet",Howrah,Chhattisgarh,Central,Mall
497,"Samra, Krishnan and Trivedi Shop",Kalyan-Dombivli,Andhra Pradesh,South,Outlet
498,Shenoy-Boase Store,Kottayam,Lakshadweep,South,Mall
499,"Arora, Bajaj and Virk Outlet",Haldia,Gujarat,West,Flagship
500,Varty-Yogi Shop,Madanapalle,Uttar Pradesh,North,Pop‑up
501,"Sarna, Wable and Gade Market",Madurai,Chhattisgarh,Central,Mall
502,Ram PLC Outlet,Malegaon,Chhattisgarh,Central,Pop‑up
503,"Gade, Buch and Dugal Store",Mumbai,West Bengal,East,Mall
504,Mand and Sons Store,Giridih,Odisha,East,Flagship
505,Kapadia-Bera Market,Hospet,Maharashtra,West,Outlet
506,"Doctor, Gaba and Kala Shop",Junagadh,Madhya Pradesh,West,Online
507,Zachariah Ltd Outlet,Proddatur,Rajasthan,North,Pop‑up
508,Bala PLC Market,Adoni,Telangana,South,Online
509,Borah-Aurora Outlet,Varanasi,Punjab,North,Outlet
510,"Sangha, Ramaswamy and Varty Store",Nagpur,Goa,West,Outlet
511,Keer-Som Outlet,Karnal,Goa,West,Pop‑up
512,"Sule, Bhavsar and Sood Outlet",Sri Ganganagar,Jammu & Kashmir,North,Pop‑up
513,Sha and Sons Market,Orai,Maharashtra,West,Flagship
514,Dara-Shenoy Shop,Rajahmundry,Madhya Pradesh,Central,Mall
515,Shanker Ltd Shop,Jorhat,Bihar,East,Pop‑up
516,Deshmukh Ltd Shop,Buxar,Telangana,South,Online
517,Vasa-Sarin Outlet,Salem,Maharashtra,West,Online
518,Raman-Gole Market,Khandwa,Telangana,South,Flagship
519,"Suri, Gola and Chakraborty Shop",Bally,Lakshadweep,South,Online
520,Lala-Garde Shop,Amaravati,Chhattisgarh,Central,Flagship
521,Gade-Baria Shop,Katni,Rajasthan,North,Flagship
522,"Barman, Saxena and Ravi Outlet",Dehradun,Andhra Pradesh,South,Online
523,"Sane, Ahluwalia and Issac Market",Mangalore,Uttar Pradesh,Central,Mall
524,Dewan-Chad Store,Mumbai,Kerala,South,Pop‑up
525,Karan-Shere Store,Bhalswa Jahangir Pur,Tamil Nadu,South,Outlet
526,Jain-Rau Market,Agartala,Haryana,North,Online
527,Rana Inc Shop,Coimbatore,Jammu & Kashmir,North,Outlet
528,Shankar-Chander Store,Machilipatnam,Haryana,North,Mall
529,Shanker-Arora Outlet,Bhind,Chhattisgarh,Central,Pop‑up
530,Dani Inc Outlet,Tadepalligudem,Gujarat,West,Flagship
531,"Dora, Bal and Karan Shop",Kamarhati,West Bengal,East,Pop‑up
532,Dhaliwal-Vyas Shop,Bhilwara,Haryana,North,Outlet
533,Seth Inc Market,Salem,Karnataka,South,Outlet
534,Balasubramanian Inc Outlet,Korba,Haryana,North,Flagship
535,"Chawla, Divan and Gulati Market",Mirzapur,Maharashtra,West,Online
536,Karpe-Batra Market,Noida,Madhya Pradesh,Central,Online
537,"Tella, Sidhu and Talwar Shop",Panihati,Maharashtra,West,Mall
538,Khare Group Market,Ambala,Kerala,South,Online
539,"Ramachandran, Bedi and Dutt Shop",Jammu,Tamil Nadu,South,Mall
540,Rattan Inc Shop,Nizamabad,Haryana,North,Pop‑up
541,"Sampath, Dhawan and Garg Store",Karaikudi,Jharkhand,East,Pop‑up
542,Sarin Inc Shop,Erode,Chhattisgarh,Central,Online
543,Sodhi-Kala Shop,Malda,Bihar,East,Flagship
544,Bhalla-Dugar Outlet,Madhyamgram,Punjab,North,Outlet
545,"Sengupta, Aurora and Dugar Outlet",Ujjain,Madhya Pradesh,Central,Online
546,Viswanathan-Dara Shop,Allahabad,Uttar Pradesh,Central,Outlet
547,"Kashyap, Ratta and Brahmbhatt Outlet",Hajipur,Lakshadweep,South,Pop‑up
548,Gupta PLC Shop,Berhampur,Maharashtra,West,Mall
549,Khosla-Arora Market,Buxar,West Bengal,East,Online
550,Shetty Group Market,Bhopal,Andhra Pradesh,South,Online
551,Magar-Chada Outlet,Naihati,Karnataka,South,Online
552,Deol Ltd Shop,Kakinada,Tamil Nadu,South,Online
553,"Subramaniam, Sethi and Shetty Outlet",Amravati,Goa,West,Outlet
554,Babu PLC Shop,Nellore,Madhya Pradesh,Central,Online
555,"Bail, Uppal and Gopal Shop",Anantapuram,Maharashtra,West,Online
556,"Warrior, Ghose and Loyal Outlet",Bahraich,Goa,West,Pop‑up
557,Dutta and Sons Store,Gurgaon,Jharkhand,East,Pop‑up
558,"Chacko, Sandhu and Sabharwal Shop",Gudivada,Punjab,North,Mall
559,Loyal Inc Market,Nashik,Madhya Pradesh,Central,Pop‑up
560,Iyer-Bedi Outlet,Bellary,Jharkhand,East,Flagship
561,Chaudhary-Sha Shop,Lucknow,Bihar,East,Pop‑up
562,"Ganesh, Dhaliwal and Bhavsar Outlet",Kota,Uttar Pradesh,Central,Pop‑up
563,Mand and Sons Market,Srikakulam,Uttar Pradesh,North,Mall
564,Kade PLC Market,Eluru,Bihar,East,Pop‑up
565,Dey LLC Outlet,Bhalswa Jahangir Pur,Pondicherry,South,Pop‑up
566,Savant-Yadav Store,Bharatpur,Odisha,East,Flagship
567,Sengupta Inc Market,Yamunanagar,Uttar Pradesh,Central,Flagship
568,Cheema LLC Market,Ambala,Sikkim,East,Online
569,Swamy Ltd Shop,Tumkur,Bihar,East,Flagship
570,Ganesan-Comar Market,Patiala,Delhi,North,Outlet
571,Bal Group Shop,Dewas,Madhya Pradesh,Central,Pop‑up
572,Suri-Batra Store,Sambalpur,Goa,West,Flagship
573,Ganesan-Chahal Outlet,Gandhinagar,Telangana,South,Outlet
574,Ramachandran Inc Shop,Gulbarga,Punjab,North,Pop‑up
575,Sachar Group Store,Sultan Pur Majra,Madhya Pradesh,West,Pop‑up
576,"Hari, Sodhi and Wadhwa Store",Mirzapur,Maharashtra,West,Outlet
577,Chaudhary-Sem Store,South Dumdum,Gujarat,West,Mall
578,Dara LLC Store,Motihari,Madhya Pradesh,Central,Pop‑up
579,Venkataraman Ltd Market,Mysore,Uttar Pradesh,North,Pop‑up
580,Divan-Ramachandran Market,Vijayawada,Rajasthan,North,Online
581,Bawa-Hora Market,Jamalpur,Madhya Pradesh,West,Pop‑up
582,"Mahajan, Venkataraman and Buch Shop",Uluberia,Chhattisgarh,Central,Outlet
583,Badal-Khatri Shop,Jamnagar,Jharkhand,East,Flagship
584,Vig Group Shop,Tenali,Rajasthan,North,Mall
585,Dhar Inc Shop,Ujjain,Gujarat,West,Pop‑up
586,"Anand, Dhawan and Ghosh Shop",Bardhaman,Uttar Pradesh,Central,Pop‑up
587,Dugar-Sani Market,Ambala,Chhattisgarh,Central,Online
588,Sami LLC Store,Ramgarh,Jharkhand,East,Online
589,"Devi, Rajagopal and Choudhary Outlet",Jamshedpur,Tamil Nadu,South,Flagship
590,Agate-Krishnamurthy Shop,Hosur,Himachal Pradesh,North,Flagship
591,Dua Ltd Market,Nellore,Lakshadweep,South,Outlet
592,Atwal-Borra Store,Bhopal,Goa,West,Online
593,"Badal, Uppal and Maharaj Outlet",Asansol,Uttarakhand,North,Flagship
594,Ram LLC Market,Singrauli,Goa,West,Outlet
595,Sathe PLC Shop,Sri Ganganagar,Chhattisgarh,Central,Mall
596,Yohannan PLC Market,Kottayam,Pondicherry,South,Mall
597,Boase-Grover Market,Ongole,Pondicherry,South,Flagship
598,Choudhury Ltd Market,Ambattur,Rajasthan,North,Mall
599,Basak Inc Outlet,Jabalpur,Uttar Pradesh,Central,Outlet
600,Mahal-Bose Market,Dewas,Uttar Pradesh,Central,Online
601,Sen-Korpal Shop,Udupi,Lakshadweep,South,Mall
602,Shroff Group Outlet,Pudukkottai,Goa,West,Flagship
603,Sood and Sons Shop,Kurnool,Uttarakhand,North,Outlet
604,Rajagopal Group Outlet,Dhanbad,Tamil Nadu,South,Flagship
605,"Issac, Gala and Seth Store",Nadiad,Telangana,South,Pop‑up
606,"Salvi, Chaudhari and Singh Market",Kulti,Jammu & Kashmir,North,Online
607,Soni-Chaudhari Shop,Dibrugarh,Andhra Pradesh,South,Pop‑up
608,"Garde, Dada and Rastogi Shop",Thrissur,West Bengal,East,Mall
609,"Rege, Kari and Tripathi Shop",Loni,Madhya Pradesh,Central,Flagship
610,"Roy, Sawhney and Chaudhari Store",Deoghar,Sikkim,East,Flagship
611,Sanghvi-Halder Store,Bhilai,Uttarakhand,North,Online
612,Karpe and Sons Shop,Dibrugarh,Uttar Pradesh,Central,Pop‑up
613,Tank-Varma Store,Miryalaguda,Maharashtra,West,Mall
614,Bains Ltd Outlet,South Dumdum,Maharashtra,West,Flagship
615,Kohli PLC Shop,Tirupati,Uttarakhand,North,Online
616,"Borra, Korpal and Koshy Market",Dindigul,Chhattisgarh,Central,Mall
617,Bhat-Keer Store,Chinsurah,Karnataka,South,Mall
618,Madan-Dara Shop,Surat,Andhra Pradesh,South,Flagship
619,Karan Group Shop,Udaipur,Odisha,East,Mall
620,Gala and Sons Shop,Bhalswa Jahangir Pur,Gujarat,West,Outlet
621,Bhatt-Gole Market,Hajipur,Bihar,East,Flagship
622,Dutta-Bhat Shop,Nadiad,Uttarakhand,North,Pop‑up
623,Ranganathan-Kant Market,Jalna,Goa,West,Mall
624,"Ganesh, Iyengar and Shroff Outlet",North Dumdum,Telangana,South,Outlet
625,Bhatti-Shah Market,Bathinda,Andhra Pradesh,South,Pop‑up
626,Tak-Dash Store,Thanjavur,Maharashtra,West,Online
627,"Rajagopalan, Jhaveri and Divan Shop",Bulandshahr,West Bengal,East,Pop‑up
628,"Khalsa, Rau and Kunda Store",Korba,Uttar Pradesh,North,Pop‑up
629,"Bains, Khare and Ramaswamy Market",Ongole,Uttar Pradesh,Central,Flagship
630,Chakrabarti PLC Store,Tezpur,West Bengal,East,Flagship
631,"Kalita, Hayer and Kari Outlet",Madhyamgram,Odisha,East,Mall
632,Sha-Ghose Outlet,Khammam,Chhattisgarh,Central,Flagship
633,Balay Ltd Market,Sambalpur,Goa,West,Flagship
634,Yohannan Inc Outlet,Mango,Maharashtra,West,Flagship
635,Dasgupta-Saxena Shop,Thanjavur,Andhra Pradesh,South,Pop‑up
636,Vora PLC Market,Visakhapatnam,Andhra Pradesh,South,Online
637,"Dixit, Hora and Varma Outlet",Ambattur,West Bengal,East,Mall
638,Bansal LLC Store,Kolkata,Madhya Pradesh,West,Flagship
639,Rajan-Agate Shop,Kota,Gujarat,West,Pop‑up
640,Deep and Sons Market,Morbi,Chhattisgarh,Central,Flagship
641,Bhalla Inc Market,Shimoga,Gujarat,West,Online
642,"Solanki, Kashyap and Deol Store",Adoni,Madhya Pradesh,Central,Flagship
643,"Sen, Saha and Iyengar Shop",Mehsana,Madhya Pradesh,Central,Online
644,Dhawan-Sandhu Shop,Warangal,Pondicherry,South,Outlet
645,"Bumb, Chand and Lad Store",Siwan,Madhya Pradesh,Central,Outlet
646,Kale Ltd Market,Naihati,Delhi,North,Flagship
647,Divan-Khosla Outlet,Karimnagar,Goa,West,Pop‑up
648,"D’Alia, Ganguly and Dave Market",Sagar,Lakshadweep,South,Online
649,"Aggarwal, Kota and Kala Store",Rourkela,Uttar Pradesh,North,Flagship
650,Sarin Ltd Shop,Munger,Bihar,East,Mall
651,Chander Ltd Store,Nandyal,Telangana,South,Outlet
652,Dani Inc Market,Udaipur,Kerala,South,Online
653,Shanker and Sons Market,Gudivada,West Bengal,East,Outlet
654,Dugar Group Outlet,Mango,Maharashtra,West,Pop‑up
655,Savant-Chokshi Market,Kolhapur,Uttar Pradesh,Central,Outlet
656,Vala-Rajagopal Shop,Maheshtala,Odisha,East,Mall
657,"Sunder, Karan and Dube Store",Sasaram,Chhattisgarh,Central,Pop‑up
658,Date and Sons Outlet,Dehradun,Madhya Pradesh,Central,Mall
659,Wason LLC Store,Ongole,Telangana,South,Online
660,Lall-Venkatesh Shop,Bongaigaon,Maharashtra,West,Flagship
661,Sarna-Choudhury Store,Nadiad,Punjab,North,Online
662,"Sur, Thaker and Chandra Shop",Silchar,Telangana,South,Pop‑up
663,Kota-Chatterjee Shop,Gaya,Haryana,North,Online
664,Anne PLC Outlet,Korba,Uttar Pradesh,Central,Mall
665,Rout-Taneja Store,Dhule,Madhya Pradesh,West,Pop‑up
666,Dugar Inc Market,Allahabad,Uttarakhand,North,Online
667,"Banerjee, Dora and Batra Market",Nanded,Goa,West,Flagship
668,Toor PLC Shop,Hyderabad,Chhattisgarh,Central,Pop‑up
669,Shenoy-Grewal Shop,Gopalpur,Punjab,North,Online
670,Majumdar and Sons Shop,Mahbubnagar,Jharkhand,East,Pop‑up
671,"Bassi, Buch and Manne Shop",Howrah,Bihar,East,Online
672,"Sem, Ghose and Sarkar Store",Srinagar,Andhra Pradesh,South,Outlet
673,Bassi and Sons Shop,Ranchi,Himachal Pradesh,North,Online
674,Saini-Vasa Shop,Bhatpara,Madhya Pradesh,West,Pop‑up
675,Dave Inc Market,Shivpuri,Kerala,South,Outlet
676,"Apte, Yogi and Manda Shop",Belgaum,Uttar Pradesh,Central,Flagship
677,Swaminathan-Dixit Market,Faridabad,Madhya Pradesh,West,Flagship
678,Doctor Ltd Store,Kurnool,Tamil Nadu,South,Outlet
679,Ganesan and Sons Store,Panvel,Punjab,North,Flagship
680,Khatri-Rout Outlet,Chandrapur,Chhattisgarh,Central,Online
681,"Dhar, Ramaswamy and Dhaliwal Outlet",Kanpur,Haryana,North,Flagship
682,Sampath-Jain Shop,Siliguri,Maharashtra,West,Mall
683,"Bail, Sabharwal and Subramaniam Shop",Raipur,Uttar Pradesh,Central,Flagship
684,Gopal-Kapur Shop,Varanasi,Madhya Pradesh,Central,Flagship
685,Bava-Balakrishnan Shop,Bhusawal,Haryana,North,Mall
686,"Brahmbhatt, Vohra and Venkataraman Store",Kalyan-Dombivli,Madhya Pradesh,Central,Mall
687,Varghese and Sons Market,Erode,Goa,West,Online
688,"Viswanathan, Bassi and Dhillon Store",Hindupur,Himachal Pradesh,North,Pop‑up
689,"Sidhu, Subramaniam and Bala Shop",Serampore,Goa,West,Outlet
690,Shroff and Sons Outlet,Yamunanagar,Goa,West,Flagship
691,Venkataraman-Bala Market,Jabalpur,Delhi,North,Mall
692,Bhatnagar Group Market,Ranchi,Andhra Pradesh,South,Mall
693,Jani Group Market,Bhalswa Jahangir Pur,Madhya Pradesh,Central,Mall
694,Bali-Sibal Shop,Gangtok,Andhra Pradesh,South,Outlet
695,Chadha-Kannan Outlet,Ratlam,Jammu & Kashmir,North,Online
696,Kapadia-Sharma Store,Jehanabad,Delhi,North,Pop‑up
697,Bava Group Market,Erode,Kerala,South,Online
698,Kashyap-Sharma Outlet,Giridih,Telangana,South,Outlet
699,Goel-Yadav Outlet,Rajahmundry,Uttar Pradesh,Central,Outlet
700,"Comar, Krish and Sunder Market",Yamunanagar,Kerala,South,Flagship
701,Kakar PLC Store,Karaikudi,Madhya Pradesh,Central,Pop‑up
702,Garg Ltd Shop,Yamunanagar,Madhya Pradesh,West,Online
703,Badami Ltd Shop,Raipur,Madhya Pradesh,Central,Mall
704,Sani-Iyer Outlet,Satna,Rajasthan,North,Mall
705,Issac-Ramakrishnan Shop,Kurnool,Madhya Pradesh,Central,Flagship
706,"Hegde, Bail and Bhargava Shop",Burhanpur,Madhya Pradesh,West,Mall
707,"Sangha, Raval and Saha Outlet",Amroha,Chhattisgarh,Central,Online
708,Lad LLC Store,Kolhapur,Uttar Pradesh,Central,Flagship
709,Ganguly Ltd Market,Giridih,Goa,West,Pop‑up
710,"Badami, Bobal and Gopal Outlet",North Dumdum,Chhattisgarh,Central,Pop‑up
711,"Agarwal, Rana and Ganesan Outlet",Kavali,Rajasthan,North,Outlet
712,Sant-Bali Shop,Shahjahanpur,Sikkim,East,Online
713,Sarna-Krish Store,Secunderabad,Telangana,South,Pop‑up
714,Sabharwal-Atwal Outlet,Satara,Goa,West,Flagship
715,Dutt Group Store,Singrauli,Gujarat,West,Flagship
716,"Dayal, Chander and Suresh Outlet",Chennai,Odisha,East,Pop‑up
717,Bhalla and Sons Store,Nandyal,Karnataka,South,Outlet
718,Seshadri-Agrawal Store,Coimbatore,Kerala,South,Mall
719,Vala-Bala Shop,Chandrapur,Chhattisgarh,Central,Pop‑up
720,"Talwar, Balakrishnan and Tella Store",Machilipatnam,Tamil Nadu,South,Mall
721,Saxena PLC Store,Kota,Jammu & Kashmir,North,Pop‑up
722,Comar Inc Shop,Avadi,Gujarat,West,Pop‑up
723,Bhakta PLC Shop,Khandwa,Uttar Pradesh,North,Mall
724,Kapadia LLC Outlet,Moradabad,Uttarakhand,North,Mall
725,"Kalla, Kalita and Choudhry Shop",North Dumdum,Gujarat,West,Flagship
726,"Ratta, Rama and Barad Shop",Mangalore,Haryana,North,Flagship
727,"Cheema, Uppal and Biswas Market",Gurgaon,Gujarat,West,Pop‑up
728,Dayal-Wali Market,Aurangabad,Sikkim,East,Outlet
729,Shere-Seth Outlet,Miryalaguda,Jharkhand,East,Outlet
730,Bhavsar Group Store,Moradabad,Uttar Pradesh,Central,Flagship
731,"Lall, Tella and Lad Store",Mau,Chhattisgarh,Central,Pop‑up
732,Dugar LLC Outlet,Sasaram,Andhra Pradesh,South,Mall
733,"Brahmbhatt, Ganguly and Vig Shop",Akola,Rajasthan,North,Pop‑up
734,Acharya Group Market,Alappuzha,Maharashtra,West,Mall
735,Chaudhry-Doshi Shop,Indore,West Bengal,East,Outlet
736,"Saran, Sachdev and Badal Shop",Noida,Madhya Pradesh,Central,Mall
737,Sood Inc Market,Nagpur,Madhya Pradesh,West,Pop‑up
738,"Kohli, Yadav and Iyengar Store",Bhind,Jharkhand,East,Outlet
739,Hari-Krishna Market,Rajkot,Uttar Pradesh,Central,Pop‑up
740,"Varghese, Ramanathan and Dua Store",Vadodara,Bihar,East,Pop‑up
741,Khare-Doshi Market,Gaya,Bihar,East,Mall
742,Sawhney-Gulati Outlet,Aizawl,West Bengal,East,Mall
743,Bhat PLC Store,Mathura,Odisha,East,Mall
744,Borra Group Shop,Nashik,Chhattisgarh,Central,Flagship
